1051;UBS ETF - MSCI USA Socially Responsible UCITS ETF (Hedged to EUR) A-dis;LU1280303014;UBS ETF;UET1;UET1.DE;UET1 GY;18.01.2018;;0,43%;0,43%;Distributing;Full Replication;USD;EUR;100.000 EUR;2,00%;;CH0305244540;LAFRIINAV=SOLA;LAFRIIV;MSCI USA SRI 5% Issuer Capped 100% hedged to EUR Index;30. Sep 19;0,34;77,33;30,76;www.ubs.com/etf
1052;UBS ETF - Bloomberg Barclays MSCI US Liquid Corporates Sustainable UCITS ETF (Hedged to EUR) A-acc;LU1215461325;UBS ETF;UET0;UET0.DE;UET0 GY;18.01.2018;;0,25%;0,25%;Accumulating;Optimised;USD;EUR;100.000 EUR;2,00%;;CH0305244425;LYXLINAV.SG;LYXLIV;Bloomberg Barclays MSCI US Liquid Corporates Sustainable hedged to EUR Index;30. Sep 19;0,33;256,78;42,96;www.ubs.com/etf
1053;UBS ETF - MSCI Japan Socially Responsible UCITS ETF (Hedged to EUR) A-acc;LU1273488715;UBS ETF;U1FB;U1FB.DE;U1FB GY;18.01.2018;;0,50%;0,50%;Accumulating;Full Replication;JPY;EUR;100.000 EUR;2,00%;;CH0328301889;E570NAV=COBA;CNAVE570 Index;MSCI Japan SRI 5% Capped 100% Hedged to EUR Index;30. Sep 19; -   ;10,64;55,01;www.ubs.com/etf
1054;Lyxor Green Bond (DR) UCITS ETF - Monthly Hedged to EUR - Acc;LU1563454823;Lyxor;KLMH;KLMH.DE;KLMH GY;24.01.2018;;0,30%;0,30%;Accumulating;Full Replication;EUR;EUR;100.000 EUR;2,00%;;DE000SLA46Z4;STXHINAV=SOLA;STXHIV;Solactive Green Bond EUR USD IG Index;30. Sep 19;3,13;22,15;31,66;www.lyxoretf.de
1055;SPDR Bloomberg Barclays Global Aggregate Bond UCITS ETF;IE00B43QJJ40;SPDR;SYBZ;SYBZ.DE;SYBZ GY;29.01.2018;;0,10%;0,10%;Distributing;Optimised;USD;EUR;100.000 EUR;1,50%;;;IWDEEINAV.DE;INAVWDEE;Bloomberg Barclays Global Aggregate Bond Index;30. Sep 19;2,71;279,81;16,54;www.spdrseurope.com
1056;Amundi MSCI World Financials UCITS ETF;LU1681045883;Amundi;WDFI;WDFI.DE;WDFI GR;31.01.2018;;0,35%;0,35%;Accumulating;Swap-based;EUR;EUR;640 shares;2,00%;;NSCFR0INCWF9;INCWEINAV.PA;INCWE;MSCI World Financials Index;30. Sep 19;0,45;54,97;49,05;www.amundietf.com
1057;Amundi S&P 500 Buyback UCITS ETF;LU1681048127;Amundi;B500;B500.DE;B500 GR;31.01.2018;;0,15%;0,15%;Accumulating;Swap-based;EUR;EUR;790 shares;2,00%;;NSCFR0IBYBE5;IGLUXINAV.PA;IGLUX;S&P 500 Buyback Index;30. Sep 19;1;53,43;27,59;www.amundietf.com
1058;Amundi S&P Global Luxury UCITS ETF;LU1681048630;Amundi;GLUX;AMGLUX.DE;GLUX GY;31.01.2018;;0,25%;0,25%;Accumulating or Distributing;Swap-based;EUR;EUR;910 shares;2,00%;;NSCFR0IGLUX1;.IN500;IN500INAV.DE;S&P Global Luxury Index;30. Sep 19;0,35;39,84;40,85;www.amundietf.com
1059;Amundi FTSE EPRA Europe Real Estate UCITS ETF;LU1681039480;Amundi;REAL;AMREAL.DE;REAL GY;31.01.2018;;0,35%;0,35%;Accumulating;Swap-based;EUR;EUR;295 shares;2,00%;;NSCFR0IEPRE3;ISMREINAV.PA;ISMRE Index;FTSE EPRA/NAREIT Developed Europe;30. Sep 19;0,53;33,71;26,21;www.amundietf.com
1060;Amundi MSCI World Energy UCITS ETF;LU1681046006;Amundi;WDNR;WDNR.DE;WDNR GY;31.01.2018;;0,35%;0,35%;Accumulating;Swap-based;EUR;EUR;385 shares;2,00%;;NSCFR0INCWE2;INCB3INAV.PA;INCB3;MSCI World Energy Index;30. Sep 19;1,97;61,47;40,04;www.amundietf.com
1061;Amundi MSCI Europe High Dividend Factor UCITS ETF;LU1681041973;Amundi;EHF1;EHF1.DE;EHF1 GR;31.01.2018;;0,23%;0,23%;Accumulating;Swap-based;EUR;EUR;895 shares;2,00%;;NSCFR0INCD94;.INCEU;INCEUINAV.DE;MSCI Europe High Dividend Yield;30. Sep 19;0,39;39,55;17,57;www.amundietf.com
1062;Amundi Index MSCI Europe - UCITS ETF DR (D);LU1737652310;Amundi;10AI;10AI.DE;10AI GY;06.02.2018;;0,15%;0,15%;Distributing;Full Replication;EUR;EUR;2.000 shares;2,00%;;NSCFR0I10AI1;IAEMDINAV.PA;IAEMD;MSCI Europe Index;30. Sep 19;1,78;46,21;20,7;www.amundietf.com
1063;Amundi Index MSCI Emerging Markets - UCITS ETF DR (D);LU1737652583;Amundi;AEMD;AEMD.DE;AEMD GY;06.02.2018;;0,20%;0,20%;Distributing;Full Replication;USD;EUR;2.000 shares;2,00%;;NSCFR0IAEMD8;I10AJINAV.PA;I10AJ;MSCI Emerging Markets Index;30. Sep 19;6,71;136,52;21,95;www.amundietf.com
1064;Amundi Index FTSE EPRA NAREIT Global - UCITS ETF DR (D);LU1737652823;Amundi;10AJ;10AJ.DE;10AJ GY;06.02.2018;;0,24%;0,24%;Distributing;Full Replication;EUR;EUR;2.000 shares;2,00%;;NSCFR0I10AJ9;IDNRAINAV.PA;IDNRA;FTSE EPRA/NAREIT Developed Index;30. Sep 19;1,12;11,52;42,94;www.amundietf.com
1065;Amundi Index MSCI North America - UCITS ETF DR (D);LU1737653045;Amundi;DNRA;DNRA.DE;DNRA GY;06.02.2018;;0,15%;0,15%;Distributing;Full Replication;USD;EUR;2.000 shares;2,00%;;NSCFR0IDNRA8;I10AKINAV.PA;I10AK;MSCI North America Index;30. Sep 19;0,5;1,9;11,52;www.amundietf.com
1066;Amundi Index J.P. Morgan GBI Global Govies - UCITS ETF DR (D);LU1737653631;Amundi;10AK;10AK.DE;10AK GY;06.02.2018;;0,20%;0,20%;Distributing;Full Replication;EUR;EUR;2.000 shares;2,00%;;NSCFR0I10AK7;I10ALINAV.PA;I10AL;J.P. Morgan Government Bond Index Global (GBI Global) Index;30. Sep 19;0,37;15,81;21,78;www.amundietf.com
1067;Amundi Index J.P. Morgan EMU Govies IG - UCITS ETF DR (D);LU1737653714;Amundi;10AL;10AL.DE;10AL GY;06.02.2018;;0,14%;0,14%;Distributing;Full Replication;EUR;EUR;2.000 shares;2,00%;;NSCFR0I10AL5;IDECRINAV.PA;IDECR;J.P. Morgan GBI EMU Investment Grade Index;30. Sep 19;1,56;4,13;7,5;www.amundietf.com
1068;Amundi Index Euro AGG Corporate SRI UCITS ETF DR (D);LU1737653987;Amundi;DECR;DECR.DE;DECR GY;06.02.2018;;0,16%;0,16%;Distributing;Full Replication;EUR;EUR;2.000 shares;2,00%;;NSCFR0IDECR3;I10AMINAV.PA;I10AM;Bloomberg Barclays MSCI Euro Corporate SRI Index;30. Sep 19;0,8;2,58;13,49;www.amundietf.com
1069;Amundi Index Barclays Global AGG 500M - UCITS ETF DR (D);LU1737654019;Amundi;10AM;10AM.DE;10AM GY;06.02.2018;;0,10%;0,10%;Distributing;Full Replication;USD;EUR;2.000 shares;2,00%;;NSCFR0I10AM3;;;Bloomberg Barclays Global Aggregate (500 Million) Index;30. Sep 19;0,42;1,41;31,67;www.amundietf.com
1070;BNP Paribas Easy FTSE EPRA/NAREIT Eurozone Capped UCITS ETF;LU0950381748;BNP Paribas Easy;EEAA;EEAA.DE;EEAA GY;06.02.2018;;0,40%;0,40%;Accumulating;Full Replication;EUR;EUR;50.000 EUR;1,00%;;QS0011257548;.IUKEUBH;UETFUEF3;FTSE EPRA/NAREIT Eurozone Capped Index;30. Sep 19;0,33;353,82;14,75;www.easy.bnpparibas.com
1071;L&G Battery Value-Chain UCITS ETF;DE000A2H9VG9;L&G ETF;BATE;ECBATE:DE;BATE GY;06.02.2018;;0,75%;0,75%;Accumulating;Full Replication;USD;EUR;100.000 EUR;5,00%;;NSCFR0IBATT5;IECOMINAV.PA;IECOM;Solactive Battery Value-Chain Index;30. Sep 19;0,35;38,75;44,97;www.etfsecurities.com
1072;L&G Ecommerce Logistics UCITS ETF;DE000A2H9VH7;L&G ETF;ETLH;ETLH.DE;ETLH GY;06.02.2018;;0,75%;0,75%;Accumulating;Full Replication;USD;EUR;100.000 EUR;5,00%;;NSCFR0IECOM1;IBI0TINAV.PA;IBIOT;Solactive eCommerce Logistics Index;30. Sep 19;0,04;4,25;44,2;www.etfsecurities.com
1073;L&G Pharma Breakthrough UCITS ETF;DE000A2H9VJ3;L&G ETF;ETLI;ETLI.DE;ETLI GY;06.02.2018;;0,75%;0,75%;Accumulating;Full Replication;USD;EUR;100.000 EUR;5,00%;;NSCFR0IBI0T9;PUTWINAV.DE;PUTWEIV;Solactive Pharma Breakthrough Value Index;30. Sep 19;0,4;6,43;49,48;www.etfsecurities.com
1074;Amundi Index MSCI World - UCITS ETF DR (D);LU1737652237;Amundi;10AH;10AH.DE;10AH GY;06.02.2018;;0,18%;0,18%;Distributing;Full Replication;USD;EUR;2.000 shares;2,00%;;NSCFR0I10AH3;I10AIINAV.PA;I10AI;MSCI World Index;30. Sep 19;5,59;70,21;17,94;www.amundietf.com
1075;Xtrackers USD High Yield Corporate Bond UCITS ETF - 1D;IE00BDR5HM97;Xtrackers;XUHY;XUHY.DE;XUHY GY;09.02.2018;;0,20%;0,20%;Distributing;Optimised;USD;EUR;50.000 EUR;3,00%;XUHY;DE000SLA5C89;742FINAV.DE;EFNTIN;Bloomberg Barclays US High Yield Very Liquid Index ex 144A;30. Sep 19;0,99;65,58;66,68;www.etf.dws.com
1076;Amundi CAC 40 UCITS ETF DR;LU1681046931;Amundi;GC40;GC40.DE;GC40 GY;14.02.2018;;0,25%;0,25%;Accumulating;Full Replication;EUR;EUR;1.345 shares;2,00%;;NSCFR0INC404;INC50INAV.PA;INC50;CAC 40 Index;30. Sep 19;2,33;778,38;8,8;www.amundietf.com
1077;Amundi EURO STOXX 50 UCITS ETF DR - EUR (D);LU1681047319;Amundi;V50D;V50D.DE;V50D GY;14.02.2018;;0,15%;0,15%;Accumulating or Distributing;Full Replication;EUR;EUR;1.800 shares;2,00%;;NSCFR0INCD52;IBYBEINAV.PA;IBYBE;EURO STOXX 50 Index;30. Sep 19;0,53;68,17;11,75;www.amundietf.com
1078;Amundi Index Equity Global Multi Smart Allocation Scientific Beta UCITS ETF DR;LU1602145119;Amundi;SM8T;SM8T.DE;SM8T GY;14.02.2018;;0,40%;0,40%;Accumulating or Distributing;Swap-based;EUR;EUR;270 shares;2,00%;;NSCFR0ISMRT8;IDIUSINAV.PA;IDIUS;Scientific Beta Developed Multi-Beta Multi-Strategy Four-Factor ERC Index;30. Sep 19;0,69;175,26;31,74;www.amundietf.com
1079;Amundi Index MSCI Pacific Ex Japan UCITS ETF DR;LU1602144906;Amundi;18MM;CP9.DE;18MM GY;14.02.2018;;0,45%;0,45%;Accumulating or Distributing;Full Replication;EUR;EUR;205 shares;2,00%;;NSCFR0INCP90;ISMRTINAV.PA;ISMRT;MSCI Pacific ex Japan Index;30. Sep 19;0,99;276,89;19,86;www.amundietf.com
1080;Amundi Index MSCI Japan UCITS ETF;LU1602144732;Amundi;J1GR;J1GR.DE;J1GR GY;14.02.2018;;0,45%;0,45%;Accumulating or Distributing;Full Replication;EUR;EUR;530 shares;2,00%;;NSCFR0INCJ15;INCP9INAV.PA;INCP9;MSCI Japan Index;30. Sep 19;4,24;303,51;10,44;www.amundietf.com
1081;Amundi Index MSCI EMU UCITS ETF;LU1602144575;Amundi;AMED;AMAMED.DE;AMED GY;14.02.2018;;0,25%;0,25%;Accumulating or Distributing;Full Replication;EUR;EUR;495 shares;2,00%;;NSCFR0INCMU9;INCJ1INAV.PA;INCJ1;MSCI EMU Index;30. Sep 19;5,48;1.315,34;7,13;www.amundietf.com
1082;Amundi Index Equity Global Low Carbon UCITS ETF DR;LU1602144229;Amundi;LWCR;LWCR.DE;LWCR GY;14.02.2018;;0,25%;0,25%;Accumulating or Distributing;Swap-based;EUR;EUR;450 shares;2,00%;;NSCFR0INWCR4;INCMUINAV.PA;INCMU;MSCI World Low Carbon Leaders Index;30. Sep 19;0,49;98,56;40,62;www.amundietf.com
1083;Amundi EURO STOXX 50 UCITS ETF DR - EUR (C);LU1681047236;Amundi;V50A;V50A.DE;V50A GY;14.02.2018;;0,15%;0,15%;Accumulating;Full Replication;EUR;EUR;1340 shares;2,00%;;NSCFR0INC503;INCD5INAV.PA;INCD5;EURO STOXX 50 Index;30. Sep 19;18,89;2.035,43;8,35;www.amundietf.com
1084;SPDR Bloomberg Barclays Global Aggregate Bond USD Hdg UCITS ETF;IE00BF1QPH33;SPDR;SPFU;SPFU.DE;SFPU GY;15.02.2018;;0,10%;0,10%;Distributing;Optimised;USD;USD;100.000 USD;1,50%;;;;INSPFBE;Bloomberg Barclays Global Aggregate Bond Index (USD Hedged);30. Sep 19;6,02;7,59;19,26;www.spdrseurope.com
1085;SPDR Bloomberg Barclays Global Aggregate Bond GBP Hdg UCITS ETF;IE00BF1QPJ56;SPDR;SPFB;SPFB.DE;SPFB GY;15.02.2018;;0,10%;0,10%;Distributing;Optimised;GBP;GBP;100.000 GBP;1,50%;;;;INSPFE;Bloomberg Barclays Global Aggregate Bond Index (GBP Hedged);30. Sep 19;0,21;47,2;23,84;www.spdrseurope.com
1086;SPDR Bloomberg Barclays Global Aggregate Bond EUR Hdg UCITS ETF;IE00BF1QPL78;SPDR;SPFE;SPFE.DE;SPFE GY;15.02.2018;;0,10%;0,10%;Distributing;Optimised;EUR;EUR;100.000 EUR;1,50%;;;0K5GINAV.DE;FLXEIVUS;Bloomberg Barclays Global Aggregate Bond Index (EUR Hedged);30. Sep 19;7,08;185,01;18,26;www.spdrseurope.com
1087;ComStage 1 STOXX Europe 600 UCITS ETF;DE000ETF9603;Lyxor;E960;E960.DE;E960 GY;15.02.2018;;0,19%;0,19%;Distributing;Full Replication;EUR;EUR;100.000 EUR;2,00%;;;IGDAXI.DE;IDAX;STOXX Europe 600 Index;30. Sep 19;0,19;18,69;18,97;www.lyxoretf.de
1088;UBS ETF � MSCI World Socially Responsible UCITS ETF (USD) A-acc;LU0950674332;UBS ETF;SEAC;SEAC.DE;SEAC GY;16.02.2018;;0,38%;0,38%;Accumulating;Full Replication;USD;EUR;100.000 EUR;2,00%;;CH0403542696;XHYPNAV=DBFT;;MSCI World SRI 5% Issuer Capped Index;30. Sep 19;2,22;389,66;24,07;www.ubs.com/etf
1089;Amundi ETF EURO Corporate Financials iBoxx UCITS ETF;LU1681040066;Amundi;AFIN;AFIN.DE;AFIN GY;27.02.2018;;0,16%;0,16%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;2,00%;;QS0011217831;.IAXFI;IAXFIINAV.DE;iBoxx EUR Liquid Corporates Top 75 Financials Index;30. Sep 19;0,64;138,81;12,59;www.amundietf.com
1090;Ossiam Solactive Moody's Analytics IG EUR Select Credit - UCITS ETF 1C (EUR);LU1093307442;Ossiam;OSXF;OSXF.DE;OSXF GY;27.02.2018;;0,35%;0,35%;Accumulating;Swap-based;EUR;EUR;150.000 EUR;1,00%;;NSCFR0IMOOC0;CGBNAVEUR=DBFT;;Solactive Moody's Analytics IG EUR Select Credit Index;30. Sep 19; -   ;43,05;36,29;www.ossiam.com
1091;Amundi ETF BBB Euro Corporate Investment Grade UCITS ETF;LU1681041387;Amundi;CAB3;CAB3.DE;CAB3 GY;27.02.2018;;0,20%;0,20%;Accumulating;Swap-based;EUR;EUR;7.000 shares;2,00%;;NSCFR0ICBBB7;IMCEUINAV.PA;IMCEU Index;iBoxx EUR Liquid Corporates BBB Top 60 Index;30. Sep 19;2,11;322,37;12,43;www.amundietf.com
1092;Amundi ETF EURO Corporate ex Financials iBoxx UCITS ETF;LU1681040140;Amundi;AFIX;AFIX.DE;AFIX GY;27.02.2018;;0,16%;0,16%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;2,00%;;QS0011217849;INC6EINAV.PA;INC6E;iBoxx EUR Liquid Corporates Top 75 Non-Financials Index;30. Sep 19;0,29;13,09;12,56;www.amundietf.com
1093;JPM BetaBuilders EUR Govt Bond 1-3 yr UCITS ETF - EUR (acc);IE00BYVZV757;J.P. Morgan ETF;JE13;JE13.DE;JE13 GY;27.02.2018;;0,10%;0,10%;Accumulating;Optimised;EUR;EUR;50.000 EUR;3,00%;;;0K861NAV.DE;INAVBTEE;J.P. Morgan EMU Government Bond Index 1-3 Year;30. Sep 19;0,35;80,21;6,85;www.jpmorganassetmanagement.ie
1094;Amundi ETF Govt Bond Highest Rated EuroMTS Investment Grade UCITS ETF;LU1681046691;Amundi;DE5A;DE5A.DE;DE5A GY;27.02.2018;;0,14%;0,14%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;2,00%;;QS0011206172;INX1GINAV.PA;INX1G;EuroMTS AAA Government Index;30. Sep 19;3,98;276,61;6,24;www.amundietf.com
1095;JPMorgan ETFs (Ireland) ICAV - USD Emerging Markets Sovereign Bond UCITS ETF;IE00BDFC6G93;J.P. Morgan ETF;JPBM;JPBM.DE;JPBM GY;27.02.2018;;0,39%;0,39%;Distributing;Optimised;USD;EUR;50.000 EUR;3,00%;;;JPSTEUiv.P;JPSTEUIV;J. P. Morgan Emerging Markets Risk-Aware Bond Index;30. Sep 19;0,33;119,35;41,26;www.jpmorganassetmanagement.ie
1096;iShares Edge MSCI EMU Multifactor UCITS ETF;IE00BF2PG656;iShares;EDMF;EDMF.DE;M9EM;05.03.2018;;0,40%;0,40%;Accumulating;Full Replication;EUR;EUR;50.000 EUR;1,50%;;DE000A2GYJ15;JMFEEUiv.P;JMFEEUIV;MSCI EMU Diversified Multiple-Factor EUR Index;30. Sep 19;0,69;6,18;25,63;www.ishares.com
1097;UBS ETF � J.P. Morgan USD EM Diversified Bond 1-5 UCITS ETF (hedged to EUR) A-acc;LU1645386480;UBS ETF;SEAB;SEAB.DE;SEABGY;12.03.2018;;0,47%;0,47%;Accumulating;Optimised;USD;EUR;100.000 EUR;2,00%;;;EMUINAV=SOLA;EMUIV;J.P. Morgan USD EM Diversified 3% capped 1-5 Year Bond 100% hedged to EUR Index;30. Sep 19;2,26;159,99;42,16;www.ubs.com/etf
1098;Xtrackers iBoxx USD Corporate Bond Yield Plus UCITS ETF - 1D;IE00BF8J5974;Xtrackers;XYLD;XYLD.DE;XYLD GY;13.03.2018;;0,25%;0,25%;Distributing;Optimised;USD;EUR;50.000 EUR;3,00%;;DE000SLA5QN1;5HEDINAV=SOLA;5HEDIV;Markit iBoxx USD Corporates 1-20 Yield Plus Index;30. Sep 19;0,23;28,59;34,86;www.etf.dws.com
1099;Lyxor MSCI EM ESG Trend Leaders UCITS ETF;LU1769088581;Lyxor;LESG;LESG.DE;LESG GY;15.03.2018;;0,30%;0,30%;Accumulating;Swap-based;USD;EUR;100.000 EUR;2,00%;;;XSXEEURINAV=SOLA;XSXEEUIV;MSCI EM Select ESG Rating and Trend Leaders USD;30. Sep 19;1,05;25,57;39,94;www.lyxoretf.de
1100;Expat Romania BET UCITS ETF;BGROBET05176;Expat;ROX;;ROX GY;16.03.2018;1;1,38%;1,38%;Accumulating;Full Replication;EUR;EUR;50.000 EUR;6,00%;;DE000A2J0QG6;;;BET (Bucharest Exchange Trading) Index;30. Sep 19;0,01;0,35; n.a. ;www.expat.bg
1101;Expat Czech PX UCITS ETF;BGCZPX003174;Expat;CZX;;CZX GY;16.03.2018;1;1,38%;1,38%;Accumulating;Full Replication;EUR;EUR;50.000 EUR;6,00%;;DE000A2J0QE1;;;PX Index;30. Sep 19;0,02;0,21;354,67;www.expat.bg
1102;Expat Poland WIG20 UCITS ETF;BGPLWIG04173;Expat;PLX;;PLX GY;16.03.2018;1;1,38%;1,38%;Accumulating;Full Replication;EUR;EUR;50.000 EUR;6,00%;;DE000A2J0QF8;;;WIG20 Index;30. Sep 19; -   ;0,17; n.a. ;www.expat.bg
1103;Expat Greece ASE UCITS ETF;BGGRASE06174;Expat;GRX;;GRX GY;16.03.2018;1;1,38%;1,38%;Accumulating;Optimised;EUR;EUR;50.000 EUR;6,00%;;DE000A2J0QH4;;;Athex Composite Share Price Index;30. Sep 19; -   ;0,2; n.a. ;www.expat.bg
1104;Lyxor Core Morningstar US Equity (DR) UCITS ETF;LU1781540957;Lyxor;LCUS;LCUS.DE;LCUS GY;21.03.2018;;0,04%;0,04%;Accumulating;Full Replication;USD;EUR;100.000 EUR;2,00%;;DE000SLA5RX8;ILCUKINAV=SOLA;MSGBPNIV;Morningstar US Large-Mid Cap Index;30. Sep 19;0,03;49,01;22,47;www.lyxoretf.de
1105;Lyxor Core MSCI Japan (DR) UCITS ETF;LU1781541252;Lyxor;LCUJ;LCUJ.DE;LCUJ GY;21.03.2018;;0,12%;0,12%;Accumulating;Full Replication;JPY;EUR;100.000 EUR;2,00%;;DE000SLA5RY6;ILCASINAV=SOLA;ILCASIV;MSCI Japan Index;30. Sep 19;1,25;376,75;15,54;www.lyxoretf.de
1106;Lyxor Core Morningstar UK NT (DR) UCITS ETF;LU1781541096;Lyxor;LCUK;LCUK.DE;LCUK GY;21.03.2018;;0,04%;0,04%;Accumulating;Full Replication;GBP;EUR;100.000 EUR;2,00%;;DE000SLA5RW0;ILCWDINAV=SOLA;NDDUWIIV;Morningstar UK NR Index;30. Sep 19;0,05;28,34;31;www.lyxoretf.de
1107;Lyxor Core MSCI World (DR) UCITS ETF;LU1781541179;Lyxor;LCUW;LCUW.DE;LCUW GY;21.03.2018;;0,12%;0,12%;Accumulating;Full Replication;USD;EUR;100.000 EUR;2,00%;;DE000SLA5RZ3;ILCJPINAV=SOLA;M7JPIV;MSCI World USD Index;30. Sep 19;8,85;286,31;7,06;www.lyxoretf.de
1108;Amundi ETF MSCI Europe Momentum Factor UCITS ETF;LU1681041460;Amundi;MJMT;MJMT.DE;MJMT GY;22.03.2018;;0,23%;0,23%;Accumulating;Swap-based;EUR;EUR;2.000 shares;2,00%;;NSCFR0IMCEU8;IMIVOINAV.PA;INCI6;MSCI Europe Momentum Index;30. Sep 19;0,28;213,63;22,21;www.amundietf.com
1109;Amundi ETF JPX-Nikkei 400 UCITS ETF - EUR;LU1681038912;Amundi;JP40;JP40.DE;JP40 GY;22.03.2018;;0,18%;0,18%;Accumulating;Swap-based;EUR;EUR;2.300 shares;2,00%;;NSCFR0IJPNK8;IJPHEINAV.PA;IJPHE;JPX-Nikkei 400 Index;30. Sep 19;0,52;145,36;17,16;www.amundietf.com
1110;Amundi ETF Russell 2000 UCITS ETF - EUR;LU1681038672;Amundi;RS2K;RS2K.DE;RS2K GY;22.03.2018;;0,35%;0,35%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;3,00%;;QS0011263264;IJPNKINAV.PA;IJPNK;Russell 2000 Index;30. Sep 19;1,55;61,12;13,68;www.amundietf.com
1111;Amundi ETF Europe Equity Multi Smart Allocation Scientific Beta UCITS ETF;LU1681039563;Amundi;SMRE;SMRE.DE;SMRE GY;22.03.2018;;0,40%;0,40%;Accumulating;Swap-based;EUR;EUR;3.300 shares;2,00%;;NSCFR0ISMRE0;INCC4INAV.PA;INCC4;Scientific Beta Extended Developed Europe Multi-Beta Multi-Strategy ERC Index;30. Sep 19;0,97;252,74;17,42;www.amundietf.com
1112;Amundi ETF JPX-Nikkei 400 UCITS ETF Daily Hedged EUR;LU1681039134;Amundi;JP4H;JP4H.DE;JP4H GY;22.03.2018;;0,18%;0,18%;Accumulating;Swap-based;EUR;EUR;700 shares;2,00%;;NSCFR0IJPHE3;IEPREINAV.PA;IEPRE;JPX-Nikkei 400 EUR Hedged Index;30. Sep 19;3,39;127,64;13,57;www.amundietf.com
1113;Amundi ETF MSCI Nordic UCITS ETF;LU1681044647;Amundi;CN1G;540I.DE;CN1G GY;22.03.2018;;0,25%;0,25%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;2,00%;;QS0011135744;.INCSW;INCSWINAV.DE;MSCI Nordic Index;30. Sep 19;1,87;240,02;14,32;www.amundietf.com
1114;Amundi ETF MSCI Europe UCITS ETF;LU1681042609;Amundi;CEUG;18MI.DE;CEUG GY;22.03.2018;;0,15%;0,15%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;2,00%;;QS0011135660;INCU2INAV.PA;INCU2;MSCI Europe Index;30. Sep 19;11,15;2.408,94;5,8;www.amundietf.com
1115;Amundi ETF S&P 500 UCITS ETF;LU1681049109;Amundi;H1D5;H1D5.DE;H1D5 GY;22.03.2018;;0,28%;0,28%;Accumulating;Swap-based;EUR;EUR;1.700 shares;2,00%;;NSCFR0I500H2;ECBEURINAV=SOLA;ECBEURIV;S&P 500 Index;30. Sep 19;1,84;1.487,57;10,37;www.amundietf.com
1116;Amundi ETF S&P 500 UCITS ETF - EUR;LU1681048804;Amundi;AUM5;AUM5.DE;AUM5 GY;22.03.2018;;0,15%;0,15%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;2,00%;;QS0011199898;INDXHINAV.PA;INDXH;S&P 500 Index;30. Sep 19;11,65;1.819,15;6,03;www.amundietf.com
1117;Amundi ETF MSCI EM Latin America UCITS ETF - EUR;LU1681045024;Amundi;AMEL;AMEL.DE;AMEL GY;22.03.2018;;0,20%;0,20%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;3,00%;;QS0011217823;IAEEMINAV.PA;IAEEM;MSCI Emerging Markets Latin America Index;30. Sep 19;1,24;151,64;33,1;www.amundietf.com
1118;Amundi ETF MSCI EM Asia UCITS ETF - EUR;LU1681044480;Amundi;AMEA;AMEA.DE;AMEA GY;22.03.2018;;0,20%;0,20%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;3,00%;;QS0011217815;.INCN1;INCN1INAV.DE;MSCI Emerging Markets Asia Index;30. Sep 19;26,67;888,86;9,7;www.amundietf.com
1119;Amundi ETF MSCI Switzerland UCITS ETF - EUR;LU1681044720;Amundi;540J;540J.DE;540J GY;22.03.2018;;0,25%;0,25%;Accumulating;Swap-based;EUR;EUR;100.000 EUR;2,00%;;QS0011135736;.IALAT;IALATINAV.DE;MSCI Switzerland Index;30. Sep 19;1,66;289,54;11,29;www.amundietf.com
1120;Amundi ETF MSCI Europe Quality Factor UCITS ETF;LU1681041890;Amundi;AMEQ;AMEQ.DE;AMEQ GY;22.03.2018;;0,23%;0,23%;Accumulating;Swap-based;EUR;EUR;2.000 shares;2,00%;;NSCFR0IQCEU9;INCD9INAV.PA;INCD9;MSCI Europe Quality Index;30. Sep 19;0,71;445,9;14,81;www.amundietf.com
1121;Lyxor MSCI Emerging Markets Asia UCITS ETF;LU1781541849;Lyxor;LCUA;LCUA.DE;LCUA GY;27.03.2018;;0,12%;0,12%;Accumulating;Full Replication;USD;EUR;100.000 EUR;2,00%;;DE000SLA5R17;ILCEMINAV=SOLA;ILCEMIV;MSCI Emerging Markets Asia Index;30. Sep 19;0,83;49,65;18,66;www.lyxoretf.de
1122;Xtrackers MSCI World High Dividend Yield UCITS ETF - 1D;IE00BCHWNQ94;Xtrackers;XDWY;XDWY.DE;XDWY GY;29.03.2018;;0,29%;0,29%;Distributing;Optimised;USD;EUR;50.000 EUR;3,00%;;DE000SLA5RR0;XUENEURINAV=SOLA;XUENEUIV;MSCI World High Dividend Yield Index;30. Sep 19;1,47;33,71;54,18;www.etf.dws.com
1123;iShares USD TIPS UICTS ETF EUR Hedged (Acc);IE00BDZVH966;iShares;IBC5;ITPE.DE;IBC5 GY;29.03.2018;;0,27%;0,27%;Accumulating;Optimised;EUR;EUR;50.000 EUR;1,50%;;DE000A2LZWE4;0WXTINAV.DE;ISH EXFE EURINAV;Bloomberg Barclays US Govt Inflation Linked Bonds Index;30. Sep 19;2,76;24,83;22,86;www.ishares.com
